urg,bairro,zona_fiscal,faixa_area,area_min,area_max,valor_ufinig_m2
AUSTIN,INCONFIDÊNCIA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.068
AUSTIN,INCONFIDÊNCIA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.054
AUSTIN,INCONFIDÊNCIA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.043
AUSTIN,INCONFIDÊNCIA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.039
AUSTIN,INCONFIDÊNCIA,2,acima de  1.000.000 m²,1000000.0,,0.035
AUSTIN,CARLOS SAMPAIO,1,até 500 m²,0.0,500.0,0.385
AUSTIN,CARLOS SAMPAIO,1,"500,01 a 1.500 m²",500.01,1500.0,0.231
AUSTIN,CARLOS SAMPAIO,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.139
AUSTIN,CARLOS SAMPAIO,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.11
AUSTIN,CARLOS SAMPAIO,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.068
AUSTIN,CARLOS SAMPAIO,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.054
AUSTIN,CARLOS SAMPAIO,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.043
AUSTIN,CARLOS SAMPAIO,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.039
AUSTIN,CARLOS SAMPAIO,1,acima de  1.000.000 m²,1000000.0,,0.035
AUSTIN,CARLOS SAMPAIO,2,até 500 m²,0.0,500.0,0.308
AUSTIN,CARLOS SAMPAIO,2,"500,01 a 1.500 m²",500.01,1500.0,0.1848
AUSTIN,CARLOS SAMPAIO,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1112
AUSTIN,CARLOS SAMPAIO,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.11
AUSTIN,CARLOS SAMPAIO,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.068
AUSTIN,CARLOS SAMPAIO,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.054
AUSTIN,CARLOS SAMPAIO,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.043
AUSTIN,CARLOS SAMPAIO,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.039
AUSTIN,CARLOS SAMPAIO,2,acima de  1.000.000 m²,1000000.0,,0.035
AUSTIN,CARLOS SAMPAIO,3,até 500 m²,0.0,500.0,0.2695
AUSTIN,CARLOS SAMPAIO,3,"500,01 a 1.500 m²",500.01,1500.0,0.1617
AUSTIN,CARLOS SAMPAIO,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0973
AUSTIN,CARLOS SAMPAIO,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.11
AUSTIN,CARLOS SAMPAIO,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.068
AUSTIN,CARLOS SAMPAIO,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.054
AUSTIN,CARLOS SAMPAIO,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.043
AUSTIN,CARLOS SAMPAIO,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.039
AUSTIN,CARLOS SAMPAIO,3,acima de  1.000.000 m²,1000000.0,,0.035
AUSTIN,VILA GUIMARÃES,1,até 500 m²,0.0,500.0,0.435
AUSTIN,VILA GUIMARÃES,1,"500,01 a 1.500 m²",500.01,1500.0,0.261
AUSTIN,VILA GUIMARÃES,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.157
AUSTIN,VILA GUIMARÃES,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.11
AUSTIN,VILA GUIMARÃES,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.077
AUSTIN,VILA GUIMARÃES,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.061
AUSTIN,VILA GUIMARÃES,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.049
AUSTIN,VILA GUIMARÃES,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.044
AUSTIN,VILA GUIMARÃES,1,acima de  1.000.000 m²,1000000.0,,0.04
AUSTIN,VILA GUIMARÃES,2,até 500 m²,0.0,500.0,0.348
AUSTIN,VILA GUIMARÃES,2,"500,01 a 1.500 m²",500.01,1500.0,0.2088
AUSTIN,VILA GUIMARÃES,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1256
AUSTIN,VILA GUIMARÃES,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.11
AUSTIN,VILA GUIMARÃES,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.077
AUSTIN,VILA GUIMARÃES,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.061
AUSTIN,VILA GUIMARÃES,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.049
AUSTIN,VILA GUIMARÃES,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.044
AUSTIN,VILA GUIMARÃES,2,acima de  1.000.000 m²,1000000.0,,0.04
AUSTIN,VILA GUIMARÃES,3,até 500 m²,0.0,500.0,0.3045
AUSTIN,VILA GUIMARÃES,3,"500,01 a 1.500 m²",500.01,1500.0,0.1827
AUSTIN,VILA GUIMARÃES,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1099
AUSTIN,VILA GUIMARÃES,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.11
AUSTIN,VILA GUIMARÃES,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.077
AUSTIN,VILA GUIMARÃES,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.061
AUSTIN,VILA GUIMARÃES,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.049
AUSTIN,VILA GUIMARÃES,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.044
AUSTIN,VILA GUIMARÃES,3,acima de  1.000.000 m²,1000000.0,,0.04
AUSTIN,TINGUAZINHO,1,até 500 m²,0.0,500.0,0.385
AUSTIN,TINGUAZINHO,1,"500,01 a 1.500 m²",500.01,1500.0,0.231
AUSTIN,TINGUAZINHO,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.139
AUSTIN,TINGUAZINHO,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.097
AUSTIN,TINGUAZINHO,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.068
AUSTIN,TINGUAZINHO,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.054
AUSTIN,TINGUAZINHO,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.043
AUSTIN,TINGUAZINHO,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.039
AUSTIN,TINGUAZINHO,1,acima de  1.000.000 m²,1000000.0,,0.035
AUSTIN,TINGUAZINHO,2,até 500 m²,0.0,500.0,0.308
AUSTIN,TINGUAZINHO,2,"500,01 a 1.500 m²",500.01,1500.0,0.1848
AUSTIN,TINGUAZINHO,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1112
AUSTIN,TINGUAZINHO,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.097
AUSTIN,TINGUAZINHO,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.068
AUSTIN,TINGUAZINHO,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.054
AUSTIN,TINGUAZINHO,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.043
AUSTIN,TINGUAZINHO,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.039
AUSTIN,TINGUAZINHO,2,acima de  1.000.000 m²,1000000.0,,0.035
AUSTIN,TINGUAZINHO,3,até 500 m²,0.0,500.0,0.2695
AUSTIN,TINGUAZINHO,3,"500,01 a 1.500 m²",500.01,1500.0,0.1617
AUSTIN,TINGUAZINHO,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0973
AUSTIN,TINGUAZINHO,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.097
AUSTIN,TINGUAZINHO,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.068
AUSTIN,TINGUAZINHO,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.054
AUSTIN,TINGUAZINHO,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.043
AUSTIN,TINGUAZINHO,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.039
AUSTIN,TINGUAZINHO,3,acima de  1.000.000 m²,1000000.0,,0.035
VILA DE CAVA,VILA DE CAVA,1,até 500 m²,0.0,500.0,0.669
VILA DE CAVA,VILA DE CAVA,1,"500,01 a 1.500 m²",500.01,1500.0,0.402
VILA DE CAVA,VILA DE CAVA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.241
VILA DE CAVA,VILA DE CAVA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
VILA DE CAVA,VILA DE CAVA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
VILA DE CAVA,VILA DE CAVA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.094
VILA DE CAVA,VILA DE CAVA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.076
VILA DE CAVA,VILA DE CAVA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.068
VILA DE CAVA,VILA DE CAVA,1,acima de  1.000.000 m²,1000000.0,,0.061
VILA DE CAVA,VILA DE CAVA,2,até 500 m²,0.0,500.0,0.6021
VILA DE CAVA,VILA DE CAVA,2,"500,01 a 1.500 m²",500.01,1500.0,0.3618
VILA DE CAVA,VILA DE CAVA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2169
VILA DE CAVA,VILA DE CAVA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
VILA DE CAVA,VILA DE CAVA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
VILA DE CAVA,VILA DE CAVA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.094
VILA DE CAVA,VILA DE CAVA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.076
VILA DE CAVA,VILA DE CAVA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.068
VILA DE CAVA,VILA DE CAVA,2,acima de  1.000.000 m²,1000000.0,,0.061
VILA DE CAVA,VILA DE CAVA,3,até 500 m²,0.0,500.0,0.5352
VILA DE CAVA,VILA DE CAVA,3,"500,01 a 1.500 m²",500.01,1500.0,0.3218
VILA DE CAVA,VILA DE CAVA,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1928
VILA DE CAVA,VILA DE CAVA,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
VILA DE CAVA,VILA DE CAVA,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
VILA DE CAVA,VILA DE CAVA,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.094
VILA DE CAVA,VILA DE CAVA,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.076
VILA DE CAVA,VILA DE CAVA,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.068
VILA DE CAVA,VILA DE CAVA,3,acima de  1.000.000 m²,1000000.0,,0.061
VILA DE CAVA,VILA DE CAVA,4,até 500 m²,0.0,500.0,0.4683
VILA DE CAVA,VILA DE CAVA,4,"500,01 a 1.500 m²",500.01,1500.0,0.2814
VILA DE CAVA,VILA DE CAVA,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1687
VILA DE CAVA,VILA DE CAVA,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
VILA DE CAVA,VILA DE CAVA,4,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
VILA DE CAVA,VILA DE CAVA,4,"50.000,01 a 100.000 m²",50000.01,100000.0,0.094
VILA DE CAVA,VILA DE CAVA,4,"100.000,01 a 500.000 m²",100000.01,500000.0,0.076
VILA DE CAVA,VILA DE CAVA,4,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.068
VILA DE CAVA,VILA DE CAVA,4,acima de  1.000.000 m²,1000000.0,,0.061
VILA DE CAVA,SANTA RITA,1,até 500 m²,0.0,500.0,0.669
VILA DE CAVA,SANTA RITA,1,"500,01 a 1.500 m²",500.01,1500.0,0.402
VILA DE CAVA,SANTA RITA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.241
VILA DE CAVA,SANTA RITA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
VILA DE CAVA,SANTA RITA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
VILA DE CAVA,SANTA RITA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.094
VILA DE CAVA,SANTA RITA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.076
VILA DE CAVA,SANTA RITA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.068
VILA DE CAVA,SANTA RITA,1,acima de  1.000.000 m²,1000000.0,,0.061
VILA DE CAVA,SANTA RITA,2,até 500 m²,0.0,500.0,0.669
VILA DE CAVA,SANTA RITA,2,"500,01 a 1.500 m²",500.01,1500.0,0.402
VILA DE CAVA,SANTA RITA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.241
VILA DE CAVA,SANTA RITA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
VILA DE CAVA,SANTA RITA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
VILA DE CAVA,SANTA RITA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.094
VILA DE CAVA,SANTA RITA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.076
VILA DE CAVA,SANTA RITA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.068
VILA DE CAVA,SANTA RITA,2,acima de  1.000.000 m²,1000000.0,,0.061
VILA DE CAVA,SANTA RITA,3,até 500 m²,0.0,500.0,0.4683
VILA DE CAVA,SANTA RITA,3,"500,01 a 1.500 m²",500.01,1500.0,0.2814
VILA DE CAVA,SANTA RITA,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1687
VILA DE CAVA,SANTA RITA,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.169
VILA DE CAVA,SANTA RITA,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.118
VILA DE CAVA,SANTA RITA,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.094
VILA DE CAVA,SANTA RITA,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.076
VILA DE CAVA,SANTA RITA,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.068
VILA DE CAVA,SANTA RITA,3,acima de  1.000.000 m²,1000000.0,,0.061
VILA DE CAVA,CORUMBA,1,até 500 m²,0.0,500.0,0.535
VILA DE CAVA,CORUMBA,1,"500,01 a 1.500 m²",500.01,1500.0,0.321
VILA DE CAVA,CORUMBA,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.193
VILA DE CAVA,CORUMBA,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.135
VILA DE CAVA,CORUMBA,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.094
VILA DE CAVA,CORUMBA,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.076
VILA DE CAVA,CORUMBA,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.06
VILA DE CAVA,CORUMBA,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.054
VILA DE CAVA,CORUMBA,1,acima de  1.000.000 m²,1000000.0,,0.049
VILA DE CAVA,CORUMBA,2,até 500 m²,0.0,500.0,0.4815
VILA DE CAVA,CORUMBA,2,"500,01 a 1.500 m²",500.01,1500.0,0.2889
VILA DE CAVA,CORUMBA,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1737
VILA DE CAVA,CORUMBA,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.135
VILA DE CAVA,CORUMBA,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.094
VILA DE CAVA,CORUMBA,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.076
VILA DE CAVA,CORUMBA,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.06
VILA DE CAVA,CORUMBA,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.054
VILA DE CAVA,CORUMBA,2,acima de  1.000.000 m²,1000000.0,,0.049
VILA DE CAVA,CORUMBA,3,até 500 m²,0.0,500.0,0.3745
VILA DE CAVA,CORUMBA,3,"500,01 a 1.500 m²",500.01,1500.0,0.2247
VILA DE CAVA,CORUMBA,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.1351
VILA DE CAVA,CORUMBA,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.135
VILA DE CAVA,CORUMBA,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.094
VILA DE CAVA,CORUMBA,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.076
VILA DE CAVA,CORUMBA,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.06
VILA DE CAVA,CORUMBA,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.054
VILA DE CAVA,CORUMBA,3,acima de  1.000.000 m²,1000000.0,,0.049
VILA DE CAVA,RANCHO FUNDO,1,até 500 m²,0.0,500.0,0.268
VILA DE CAVA,RANCHO FUNDO,1,"500,01 a 1.500 m²",500.01,1500.0,0.161
VILA DE CAVA,RANCHO FUNDO,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.096
VILA DE CAVA,RANCHO FUNDO,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.067
VILA DE CAVA,RANCHO FUNDO,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.047
VILA DE CAVA,RANCHO FUNDO,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.038
VILA DE CAVA,RANCHO FUNDO,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.03
VILA DE CAVA,RANCHO FUNDO,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.027
VILA DE CAVA,RANCHO FUNDO,1,acima de  1.000.000 m²,1000000.0,,0.024
VILA DE CAVA,RANCHO FUNDO,2,até 500 m²,0.0,500.0,0.268
VILA DE CAVA,RANCHO FUNDO,2,"500,01 a 1.500 m²",500.01,1500.0,0.161
VILA DE CAVA,RANCHO FUNDO,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.096
VILA DE CAVA,RANCHO FUNDO,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.067
VILA DE CAVA,RANCHO FUNDO,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.047
VILA DE CAVA,RANCHO FUNDO,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.038
VILA DE CAVA,RANCHO FUNDO,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.03
VILA DE CAVA,RANCHO FUNDO,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.027
VILA DE CAVA,RANCHO FUNDO,2,acima de  1.000.000 m²,1000000.0,,0.024
VILA DE CAVA,RANCHO FUNDO,3,até 500 m²,0.0,500.0,0.1878
VILA DE CAVA,RANCHO FUNDO,3,"500,01 a 1.500 m²",500.01,1500.0,0.1127
VILA DE CAVA,RANCHO FUNDO,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0672
VILA DE CAVA,RANCHO FUNDO,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.067
VILA DE CAVA,RANCHO FUNDO,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.047
VILA DE CAVA,RANCHO FUNDO,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.038
VILA DE CAVA,RANCHO FUNDO,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.03
VILA DE CAVA,RANCHO FUNDO,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.027
VILA DE CAVA,RANCHO FUNDO,3,acima de  1.000.000 m²,1000000.0,,0.024
VILA DE CAVA,FIGUEIRAS,1,até 500 m²,0.0,500.0,0.268
VILA DE CAVA,FIGUEIRAS,1,"500,01 a 1.500 m²",500.01,1500.0,0.161
VILA DE CAVA,FIGUEIRAS,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.096
VILA DE CAVA,FIGUEIRAS,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.067
VILA DE CAVA,FIGUEIRAS,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.047
VILA DE CAVA,FIGUEIRAS,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.038
VILA DE CAVA,FIGUEIRAS,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.03
VILA DE CAVA,FIGUEIRAS,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.027
VILA DE CAVA,FIGUEIRAS,1,acima de  1.000.000 m²,1000000.0,,0.024
VILA DE CAVA,FIGUEIRAS,2,até 500 m²,0.0,500.0,0.1878
VILA DE CAVA,FIGUEIRAS,2,"500,01 a 1.500 m²",500.01,1500.0,0.1127
VILA DE CAVA,FIGUEIRAS,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0672
VILA DE CAVA,FIGUEIRAS,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.067
VILA DE CAVA,FIGUEIRAS,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.047
VILA DE CAVA,FIGUEIRAS,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.038
VILA DE CAVA,FIGUEIRAS,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.03
VILA DE CAVA,FIGUEIRAS,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.027
VILA DE CAVA,FIGUEIRAS,2,acima de  1.000.000 m²,1000000.0,,0.024
VILA DE CAVA,IGUAÇU VELHO,1,até 500 m²,0.0,500.0,0.2108
VILA DE CAVA,IGUAÇU VELHO,1,"500,01 a 1.500 m²",500.01,1500.0,0.1269
VILA DE CAVA,IGUAÇU VELHO,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0756
VILA DE CAVA,IGUAÇU VELHO,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.059
VILA DE CAVA,IGUAÇU VELHO,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.041
VILA DE CAVA,IGUAÇU VELHO,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.033
VILA DE CAVA,IGUAÇU VELHO,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.026
VILA DE CAVA,IGUAÇU VELHO,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.024
VILA DE CAVA,IGUAÇU VELHO,1,acima de  1.000.000 m²,1000000.0,,0.021
VILA DE CAVA,IGUAÇU VELHO,2,até 500 m²,0.0,500.0,0.1872
VILA DE CAVA,IGUAÇU VELHO,2,"500,01 a 1.500 m²",500.01,1500.0,0.1128
VILA DE CAVA,IGUAÇU VELHO,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0672
VILA DE CAVA,IGUAÇU VELHO,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.059
VILA DE CAVA,IGUAÇU VELHO,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.041
VILA DE CAVA,IGUAÇU VELHO,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.033
VILA DE CAVA,IGUAÇU VELHO,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.026
VILA DE CAVA,IGUAÇU VELHO,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.024
VILA DE CAVA,IGUAÇU VELHO,2,acima de  1.000.000 m²,1000000.0,,0.021
VILA DE CAVA,IGUAÇU VELHO,3,até 500 m²,0.0,500.0,0.1638
VILA DE CAVA,IGUAÇU VELHO,3,"500,01 a 1.500 m²",500.01,1500.0,0.0987
VILA DE CAVA,IGUAÇU VELHO,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.0588
VILA DE CAVA,IGUAÇU VELHO,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.059
VILA DE CAVA,IGUAÇU VELHO,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.041
VILA DE CAVA,IGUAÇU VELHO,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.033
VILA DE CAVA,IGUAÇU VELHO,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.026
VILA DE CAVA,IGUAÇU VELHO,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.024
VILA DE CAVA,IGUAÇU VELHO,3,acima de  1.000.000 m²,1000000.0,,0.021
MIGUEL COUTO,MIGUEL COUTO,1,até 500 m²,0.0,500.0,0.837
MIGUEL COUTO,MIGUEL COUTO,1,"500,01 a 1.500 m²",500.01,1500.0,0.502
MIGUEL COUTO,MIGUEL COUTO,1,"1.500,01 a 5.000 m²",1500.01,5000.0,0.301
MIGUEL COUTO,MIGUEL COUTO,1,"5.000,01 a 20.000 m²",5000.01,20000.0,0.211
MIGUEL COUTO,MIGUEL COUTO,1,"20.000,01 a 50.000 m²",20000.01,50000.0,0.148
MIGUEL COUTO,MIGUEL COUTO,1,"50.000,01 a 100.000 m²",50000.01,100000.0,0.118
MIGUEL COUTO,MIGUEL COUTO,1,"100.000,01 a 500.000 m²",100000.01,500000.0,0.094
MIGUEL COUTO,MIGUEL COUTO,1,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.085
MIGUEL COUTO,MIGUEL COUTO,1,acima de  1.000.000 m²,1000000.0,,0.077
MIGUEL COUTO,MIGUEL COUTO,2,até 500 m²,0.0,500.0,0.7115
MIGUEL COUTO,MIGUEL COUTO,2,"500,01 a 1.500 m²",500.01,1500.0,0.4287
MIGUEL COUTO,MIGUEL COUTO,2,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2559
MIGUEL COUTO,MIGUEL COUTO,2,"5.000,01 a 20.000 m²",5000.01,20000.0,0.211
MIGUEL COUTO,MIGUEL COUTO,2,"20.000,01 a 50.000 m²",20000.01,50000.0,0.148
MIGUEL COUTO,MIGUEL COUTO,2,"50.000,01 a 100.000 m²",50000.01,100000.0,0.118
MIGUEL COUTO,MIGUEL COUTO,2,"100.000,01 a 500.000 m²",100000.01,500000.0,0.094
MIGUEL COUTO,MIGUEL COUTO,2,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.085
MIGUEL COUTO,MIGUEL COUTO,2,acima de  1.000.000 m²,1000000.0,,0.077
MIGUEL COUTO,MIGUEL COUTO,3,até 500 m²,0.0,500.0,0.5859
MIGUEL COUTO,MIGUEL COUTO,3,"500,01 a 1.500 m²",500.01,1500.0,0.3514
MIGUEL COUTO,MIGUEL COUTO,3,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2107
MIGUEL COUTO,MIGUEL COUTO,3,"5.000,01 a 20.000 m²",5000.01,20000.0,0.211
MIGUEL COUTO,MIGUEL COUTO,3,"20.000,01 a 50.000 m²",20000.01,50000.0,0.148
MIGUEL COUTO,MIGUEL COUTO,3,"50.000,01 a 100.000 m²",50000.01,100000.0,0.118
MIGUEL COUTO,MIGUEL COUTO,3,"100.000,01 a 500.000 m²",100000.01,500000.0,0.094
MIGUEL COUTO,MIGUEL COUTO,3,"500.000,01 a 1.000.000 m²",500000.01,1000000.0,0.085
MIGUEL COUTO,MIGUEL COUTO,3,acima de  1.000.000 m²,1000000.0,,0.077
MIGUEL COUTO,MIGUEL COUTO,4,até 500 m²,0.0,500.0,0.5859
MIGUEL COUTO,MIGUEL COUTO,4,"500,01 a 1.500 m²",500.01,1500.0,0.3514
MIGUEL COUTO,MIGUEL COUTO,4,"1.500,01 a 5.000 m²",1500.01,5000.0,0.2107
MIGUEL COUTO,MIGUEL COUTO,4,"5.000,01 a 20.000 m²",5000.01,20000.0,0.211
